YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2008,DRY TORT,LAC MAXI,215438.56147194072,9009388201.235,76,150,1942.0,439578.8792667886,1
2010,DRY TORT,BOD PULC,1353.0374240927995,974534.1894631615,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,BOD RUFU,140441.88931538,568970944.8918475,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,LAC MAXI,153424.632888721,814370843.6238797,85,162,1942.0,439578.8792667886,1
2012,DRY TORT,BOD PULC,3433.387596568288,1951278.3439154702,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,BOD RUFU,144380.7813324572,268967801.9318754,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,LAC MAXI,159955.59467237536,395959747.2555546,91,176,1942.0,439578.8792667886,1
2014,DRY TORT,BOD PULC,8330.473092922073,12547156.114363914,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,BOD RUFU,86141.43519056724,138758034.8784902,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,LAC MAXI,160087.32998679535,4062767415.073757,73,146,7763.0,439295.93714573636,1
2016,DRY TORT,BOD PULC,1604.0641785808803,815733.1510811826,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,BOD RUFU,84399.13082758005,209230021.7952357,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,LAC MAXI,388965.7891754232,26830630731.56933,71,136,7763.0,439295.93714573636,1
1999,DRY TORT,BOD PULC,9205.050338233472,52557577.088295974,78,151,4394.0,994598.1439228987,2
1999,DRY TORT,BOD RUFU,65801.96281231672,476139720.43732,78,151,4394.0,994598.1439228987,2
1999,DRY TORT,LAC MAXI,789371.4374971653,18469808600.52807,78,151,4394.0,994598.1439228987,2
2000,DRY TORT,BOD PULC,0.0,0.0,124,228,4394.0,994598.1439228987,2
2000,DRY TORT,BOD RUFU,94829.50541646274,444420978.2514181,124,228,4394.0,994598.1439228987,2
2000,DRY TORT,LAC MAXI,528932.8902360839,4270860473.0951686,124,228,4394.0,994598.1439228987,2
2004,DRY TORT,BOD PULC,10480.702567721793,97068990.86217925,199,362,4394.0,994598.1439228987,2
2004,DRY TORT,BOD RUFU,69422.7471827392,155411899.55625233,199,362,4394.0,994598.1439228987,2
2004,DRY TORT,LAC MAXI,446521.40147642704,3223971479.2433157,199,362,4394.0,994598.1439228987,2
2006,DRY TORT,BOD PULC,3117.876374513219,4286139.258393674,155,298,4394.0,994598.1439228987,2
2006,DRY TORT,BOD RUFU,102329.33762034212,914235736.3962824,155,298,4394.0,994598.1439228987,2
2006,DRY TORT,LAC MAXI,562431.0783402208,1864365109.4378066,155,298,4394.0,994598.1439228987,2
2008,DRY TORT,BOD PULC,4995.342535059859,10691529.914478088,213,405,4394.0,994598.1439228987,2
2008,DRY TORT,BOD RUFU,89676.60478901833,188073004.5990435,213,405,4394.0,994598.1439228987,2
2008,DRY TORT,LAC MAXI,588415.9995814228,5422308642.136669,213,405,4394.0,994598.1439228987,2
2010,DRY TORT,BOD PULC,27783.477199657256,434423605.2692464,228,441,4394.0,994598.1439228987,2
2010,DRY TORT,BOD RUFU,170800.0088918935,509541963.9716376,228,441,4394.0,994598.1439228987,2
2010,DRY TORT,LAC MAXI,494562.4556545534,2855301590.4856296,228,441,4394.0,994598.1439228987,2
2012,DRY TORT,BOD PULC,5766.09624677143,15035552.102215044,268,525,4394.0,994598.1439228987,2
2012,DRY TORT,BOD RUFU,166349.00926141033,552276435.2455704,268,525,4394.0,994598.1439228987,2
2012,DRY TORT,LAC MAXI,775131.6499946789,4649654542.452116,268,525,4394.0,994598.1439228987,2
2014,DRY TORT,BOD PULC,4493.653961668368,16934085.98720865,238,464,17567.0,994088.8481050046,2
2014,DRY TORT,BOD RUFU,154557.9023485483,822345279.2370334,238,464,17567.0,994088.8481050046,2
2014,DRY TORT,LAC MAXI,494791.78377292014,3672678792.8812895,238,464,17567.0,994088.8481050046,2
2016,DRY TORT,BOD PULC,4028.902339086004,5334106.25322171,193,365,17567.0,994088.8481050046,2
2016,DRY TORT,BOD RUFU,67482.32616408168,140120470.19449458,193,365,17567.0,994088.8481050046,2
2016,DRY TORT,LAC MAXI,444727.06241258205,4323944065.334562,193,365,17567.0,994088.8481050046,2
1999,DRY TORT,BOD PULC,26443.635899200708,207218657.24429652,170,327,7777.0,1760352.7003387308,all
1999,DRY TORT,BOD RUFU,217784.99680725412,1305556307.1275482,170,327,7777.0,1760352.7003387308,all
1999,DRY TORT,LAC MAXI,1313185.1597881692,26485955357.714046,170,327,7777.0,1760352.7003387308,all
2000,DRY TORT,BOD PULC,2917.528696617995,6249775.505601893,207,381,7709.0,1744960.6489534879,all
2000,DRY TORT,BOD RUFU,299579.38691248314,2268154071.7781324,207,381,7709.0,1744960.6489534879,all
2000,DRY TORT,LAC MAXI,933976.9826185,7652526441.02471,207,381,7709.0,1744960.6489534879,all
2004,DRY TORT,BOD PULC,23281.193654733368,110666337.57295144,310,576,7777.0,1760352.7003387308,all
2004,DRY TORT,BOD RUFU,288192.73777997855,12030222131.707924,310,576,7777.0,1760352.7003387308,all
2004,DRY TORT,LAC MAXI,830789.9376819917,7557315058.26235,310,576,7777.0,1760352.7003387308,all
2006,DRY TORT,BOD PULC,15352.279397991968,24335485.46823584,253,484,7734.0,1750619.491374533,all
2006,DRY TORT,BOD RUFU,254002.34307683073,2149202278.856346,253,484,7734.0,1750619.491374533,all
2006,DRY TORT,LAC MAXI,765260.8135611251,5119104501.484084,253,484,7734.0,1750619.491374533,all
2008,DRY TORT,BOD PULC,13378.145921508132,17938333.80658051,338,653,7777.0,1760352.7003387308,all
2008,DRY TORT,BOD RUFU,320250.51575902314,1489755821.3966713,338,653,7777.0,1760352.7003387308,all
2008,DRY TORT,LAC MAXI,971721.1256159162,18779438198.61912,338,653,7777.0,1760352.7003387308,all
2010,DRY TORT,BOD PULC,33955.62524981513,443328009.2577589,364,703,7777.0,1760352.7003387308,all
2010,DRY TORT,BOD RUFU,382397.79962161573,1316269409.5351005,364,703,7777.0,1760352.7003387308,all
2010,DRY TORT,LAC MAXI,747534.0086885454,4283404855.9807997,364,703,7777.0,1760352.7003387308,all
2012,DRY TORT,BOD PULC,14116.389146958963,19821455.623499885,416,813,7777.0,1760352.7003387308,all
2012,DRY TORT,BOD RUFU,366503.97025595774,1033899292.9883646,416,813,7777.0,1760352.7003387308,all
2012,DRY TORT,LAC MAXI,1100594.6670767565,6844662947.598426,416,813,7777.0,1760352.7003387308,all
2014,DRY TORT,BOD PULC,24231.013123265147,81606057.26516691,358,704,31092.0,1759447.2855513636,all
2014,DRY TORT,BOD RUFU,285995.1445866227,1128408741.8266351,358,704,31092.0,1759447.2855513636,all
2014,DRY TORT,LAC MAXI,730058.920159982,8352138489.280473,358,704,31092.0,1759447.2855513636,all
2016,DRY TORT,BOD PULC,6297.777110341457,6565812.467154313,286,544,30921.0,1749770.6650113764,all
2016,DRY TORT,BOD RUFU,183240.53308153292,520049647.55037206,286,544,30921.0,1749770.6650113764,all
2016,DRY TORT,LAC MAXI,873645.2576532358,31212522627.187637,286,544,30921.0,1749770.6650113764,all
